theory_id,paper_url,paper_name,paper_year
2,https://www.cell.com/cell/fulltext/S0092-8674(22)01377-0,Hallmarks of Aging: An Expanding Universe,2023
10,https://www.cell.com/cell/fulltext/S0092-8674(22)01377-0,Hallmarks of Aging: An Expanding Universe,2023
7,https://www.cell.com/cell/fulltext/S0092-8674(22)01377-0,Hallmarks of Aging: An Expanding Universe,2023
8,https://www.cell.com/cell/fulltext/S0092-8674(22)01377-0,Hallmarks of Aging: An Expanding Universe,2023
3,https://www.cell.com/cell/fulltext/S0092-8674(22)01377-0,Hallmarks of Aging: An Expanding Universe,2023
4,https://www.cell.com/cell/fulltext/S0092-8674(22)01377-0,Hallmarks of Aging: An Expanding Universe,2023
5,https://www.cell.com/cell/fulltext/S0092-8674(22)01377-0,Hallmarks of Aging: An Expanding Universe,2023
6,https://www.cell.com/cell/fulltext/S0092-8674(22)01377-0,Hallmarks of Aging: An Expanding Universe,2023
4,https://www.nature.com/articles/nature10600,Clearance of p16Ink4a-positive senescent cells delays ageing-associated disorders,2011
4,https://www.annualreviews.org/content/journals/10.1146/annurev-physiol-030212-183653,"Aging, Cellular Senescence, and Cancer",2013
6,https://www.annualreviews.org/content/journals/10.1146/annurev-physiol-030212-183653,"Aging, Cellular Senescence, and Cancer",2013
4,https://www.sciencedirect.com/science/article/pii/S0092867404012310,"Senescent Cells, Tumor Suppression, and Organismal Aging: Good Citizens, Bad Neighbors",2005
6,https://www.sciencedirect.com/science/article/pii/S0092867404012310,"Senescent Cells, Tumor Suppression, and Organismal Aging: Good Citizens, Bad Neighbors",2005
2,https://www.nature.com/articles/nature07736,Telomerase reverse transcriptase delays aging in cancer-resistant mice,2008
9,https://www.nature.com/articles/nature07736,Telomerase reverse transcriptase delays aging in cancer-resistant mice,2008
8,https://www.science.org/doi/10.1126/science.1141448,A single-gene mutation that increases lifespan in C. elegans,1993
2,https://www.nature.com/articles/nature02984,Extension of life-span by introduction of telomerase into normal human cells,1998
8,https://www.cell.com/cell/fulltext/S0092-8674(09)00146-8,Resveratrol improves health and survival of mice on a high-calorie diet,2006
3,https://www.cell.com/cell/fulltext/S0092-8674(09)00146-8,Resveratrol improves health and survival of mice on a high-calorie diet,2006
8,https://www.science.org/doi/10.1126/science.1141108,Rapamycin fed late in life extends lifespan in genetically heterogeneous mice,2009
3,https://www.cell.com/cell-metabolism/fulltext/S1550-4131(12)00189-1,Declining NAD+ induces a pseudohypoxic state disrupting nuclear-mitochondrial communication,2013
8,https://www.cell.com/cell-metabolism/fulltext/S1550-4131(12)00189-1,Declining NAD+ induces a pseudohypoxic state disrupting nuclear-mitochondrial communication,2013
10,https://www.cell.com/cell/fulltext/S0092-8674(08)01570-5,Increased Sirtuins Extend Lifespan of Yeast and Drosophila,2001
8,https://www.cell.com/cell/fulltext/S0092-8674(08)01570-5,Increased Sirtuins Extend Lifespan of Yeast and Drosophila,2001
7,https://www.nature.com/articles/nature08221,Autophagy and Aging: The Importance of Maintaining Clean Cells,2009
5,https://www.cell.com/cell-stem-cell/fulltext/S1934-5909(08)00533-2,Aging of the Stem Cell Niche,2008
6,https://www.cell.com/cell-stem-cell/fulltext/S1934-5909(08)00533-2,Aging of the Stem Cell Niche,2008
6,https://www.nature.com/articles/nature13193,Young blood reverses age-related impairments in cognitive function,2014
5,https://www.nature.com/articles/nature13193,Young blood reverses age-related impairments in cognitive function,2014
9,https://www.science.org/doi/10.1126/science.1172539,The somatic mutation theory of ageing,1957
1,https://www.science.org/doi/10.1126/science.1172539,The somatic mutation theory of ageing,1957
3,https://www.cell.com/cell/fulltext/S0092-8674(12)00530-X,Oxidative damage and mitochondrial decay in aging,2010
1,https://www.cell.com/cell/fulltext/S0092-8674(12)00530-X,Oxidative damage and mitochondrial decay in aging,2010
9,https://www.nature.com/articles/nature14971,DNA damage is a pervasive cause of sequencing errors in aging,2016
8,https://www.cell.com/cell-metabolism/fulltext/S1550-4131(15)00646-6,Metformin as a Tool to Target Aging,2016
3,https://www.cell.com/cell-metabolism/fulltext/S1550-4131(15)00646-6,Metformin as a Tool to Target Aging,2016
10,https://www.cell.com/cell/fulltext/S0092-8674(16)31664-6,Reversing aging by Yamanaka factors partial reprogramming,2016
4,https://www.cell.com/cell/fulltext/S0092-8674(16)31664-6,Reversing aging by Yamanaka factors partial reprogramming,2016
10,https://www.nature.com/articles/nrm.2017.73,Epigenetic Alterations in Aging,2017
4,https://www.science.org/doi/10.1126/science.aaw7050,Senolytics decrease senescent cells and improve healthspan,2018
7,https://www.cell.com/cell/fulltext/S0092-8674(19)30152-9,Proteostasis and Longevity: When Does Aging Really Begin?,2019
6,https://www.nature.com/articles/s41591-020-0798-7,Inflammaging: chronic inflammation in aging and age-related diseases,2020
4,https://europepmc.org/article/PMC/PMC11997661,Advances in the study of senescence mechanisms in the genus &lt;i&gt;Paeonia&lt;/i&gt;.,2025
4,https://doi.org/10.1101/2024.12.21.629928,"SenSet, a novel human lung senescence cell gene signature, identifies cell-specific senescence mechanisms",2024
4,https://doi.org/10.1101/2023.03.09.531883,Ontology for Cellular Senescence Mechanisms,2023
2,https://doi.org/10.1101/2023.07.14.548818,Distinct senescence mechanisms restrain progression of dysplastic nevi,2023
4,https://pubmed.ncbi.nlm.nih.gov/37437976,Mitochondria-associated cellular senescence mechanisms: Biochemical and pharmacological perspectives.,2023
4,https://europepmc.org/article/PMC/PMC12501035,The role of cellular senescence in cardiovascular disease.,2025
4,https://europepmc.org/article/AGR/IND609257247,SenNet: A dual-branch image semantic segmentation network for wheat senescence evaluation and high-yielding variety screening,2025
4,https://europepmc.org/article/PMC/PMC12538649,Entwined processes in Alzheimer's disease: Brain cellular senescence and Alzheimer's disease pathology,2025
4,https://pubmed.ncbi.nlm.nih.gov/41015205,Regulatory mechanisms of transforming growth factor-β in senescence of fibroblast associated with refractory skin diseases.,2025
4,https://pubmed.ncbi.nlm.nih.gov/41074746,Heterogeneity of Cellular Senescence: Subtype-Specific Mechanisms and the Emerging Role of Plasma Membrane Damage.,2025
4,https://europepmc.org/article/PMC/PMC12428652,The Role of Renal Cell Senescence in Diabetic Kidney Disease: Mechanisms and Therapeutic Advances.,2025
4,https://pubmed.ncbi.nlm.nih.gov/40992534,New frontier for epilepsy treatment through targeting cellular senescence.,2025
2,https://europepmc.org/article/PMC/PMC12493700,DNA damage-dependent mechanisms of ionizing radiation-induced cellular senescence.,2025
4,https://pubmed.ncbi.nlm.nih.gov/40992550,"Therapy-induced senescence in prostate cancer: mechanisms, therapeutic strategies, and clinical implications.",2025
4,https://europepmc.org/article/PMC/PMC12480273,Integrative bioinformatics analysis and elastic network modeling elucidate the role of cellular senescence in meningioma recurrence.,2025
4,https://europepmc.org/article/PMC/PMC12495939,Deciphering the Role of Oroxylin A in Liver Fibrosis.,2025
4,https://europepmc.org/article/PMC/PMC12525360,"Heterogeneity of Cellular Senescence, Senotyping, and Targeting by Senolytics and Senomorphics in Lung Diseases.",2025
4,https://europepmc.org/article/PMC/PMC12534925,Dendrobine ameliorates mitophagy-mediated endothelial senescence in diabetic kidney disease through activating the SIRT1/FOXO3a pathway.,2025
4,https://europepmc.org/article/PMC/PMC12322153,Hallmarks and mechanisms of cellular senescence in aging and disease.,2025
2,https://pubmed.ncbi.nlm.nih.gov/41117851,Obstructive sleep apnea and aging of the cardiovascular system: a multidimensional analysis of the mechanisms involved.,2025
4,https://europepmc.org/article/PMC/PMC12451963,Progress in the study of the role of C5a-induced tubular cell senescence in the progression of diabetic kidney disease.,2025
4,https://europepmc.org/article/PMC/PMC12514018,Aging microenvironment in osteoarthritis focusing on early-stage alterations and targeted therapies.,2025
4,https://pubmed.ncbi.nlm.nih.gov/41117392,Entwined processes in Alzheimer's disease: Brain cellular senescence and Alzheimer's disease pathology.,2025
4,https://pubmed.ncbi.nlm.nih.gov/41121401,Antagonistic regulation of LINE-1/Alu elements and their repressor APOBEC3B in cellular senescence.,2025
4,https://europepmc.org/article/PMC/PMC12514248,Identification and validation of cell senescence genes in recurrent spontaneous abortion via multiple bioinformatics algorithms.,2025
4,https://europepmc.org/article/PMC/PMC12450603,Integrated genomics reveals cellular senescence-driven molecular networks and immune crosstalk in myopia pathogenesis.,2025
4,https://doi.org/10.21203/rs.3.rs-7617628/v1,Solanum nigrum-derived nanovesicles as novel nanotherapeutics suppressing prostate cancer progression via senescence-based antitumor activity,2025
4,https://pubmed.ncbi.nlm.nih.gov/40892982,Senescent cancer cells in immune surveillance and evasion: mechanisms and therapeutic implications.,2025
4,https://europepmc.org/article/PMC/PMC12425349,Role of cellular senescence in hepatic diseases (Review).,2025
4,https://europepmc.org/article/PMC/PMC12471044,"Balancing Decidualization, Autophagy, and Cellular Senescence for Reproductive Success in Endometriosis Biology.",2025
4,https://europepmc.org/article/PMC/PMC12492661,Reprogramming cellular senescence and aging clocks for advanced cancer immunotherapy.,2025
4,https://europepmc.org/article/AGR/IND609026511,Nano-encapsulated senolytic cocktail attenuates germ cell senescence in female mice,2025
4,https://europepmc.org/article/PMC/PMC12518447,New Aspects of the Pathophysiology of Diabetic Bone Fragility - Type 2 Diabetes Mellitus as a Disease of Accelerated Aging.,2025
4,https://pubmed.ncbi.nlm.nih.gov/41101625,LCN2 promotes HEI-OC1 cells senescence via activating NF-κB signal pathway in presbycusis.,2025
4,https://doi.org/10.20944/preprints202509.0159.v2,"Senescence Modulation: An Applied Science Review of Strategies in Anti-Aging, Regenerative Aesthetics, and Oncology Therapy",2025
4,https://europepmc.org/article/PMC/PMC12470369,Mechanisms and Therapeutic Perspectives of Podocyte Aging in Podocytopathies.,2025
4,https://pubmed.ncbi.nlm.nih.gov/41027193,PARP1 promoter hypermethylation promotes arsenic-induced skin damage by driving telomere dysfunction-mediated keratinocyte senescence.,2025
4,https://europepmc.org/article/PMC/PMC12517589,Inflammasome activation and accelerated immune aging in autoimmune disorders.,2025
4,https://europepmc.org/article/PMC/PMC12456441,Targeting Cellular Senescence for Healthy Aging: Advances in Senolytics and Senomorphics.,2025
4,https://europepmc.org/article/PMC/PMC12512756,The impacts of chronic infections on shaping cellular senescence.,2025
4,https://pubmed.ncbi.nlm.nih.gov/41005317,Identification of cellular senescence-associated hub genes and molecular targeting mechanisms of thalidomide in lupus nephritis (LN).,2025
4,https://europepmc.org/article/PMC/PMC12470089,Identification of NAC Transcription Factors Associated with Leaf Senescence in &lt;i&gt;Clerodendrum japonicum&lt;/i&gt;.,2025
4,https://doi.org/10.1101/2025.09.29.679215,Epigenetic CRISPR Screening of 9p21.3 Non-Coding Regions identifies Cis-Regulatory Elements of P16<sup>INK4a</sup> and P15<sup>INK4b</sup> Controlling Cellular Senescence,2025
4,https://europepmc.org/article/AGR/IND609266706,The molecular mechanisms underlying flowering-induced aberrant rhizome development in Phyllostachys nigra,2025
4,https://pubmed.ncbi.nlm.nih.gov/41117937,Comparing loss of individual fragile X proteins suggests strong links to cellular senescence and aging.,2025
4,https://pubmed.ncbi.nlm.nih.gov/41109967,Apelin-12 Attenuates LPS-Induced Cellular Senescence in Human Dental Pulp Cells via SIRT6-Mediated Pathways: Implications for Gingivitis Management.,2025
4,https://pubmed.ncbi.nlm.nih.gov/41114684,"Discovery of Novel PI3K/BRD4 Dual Inhibitors for Esophageal Cancer: Rational Design, Optimization, and Senescence-Inducing Mechanisms.",2025
4,https://europepmc.org/article/PMC/PMC12466425,SIRT1-Mediated Redox and Senescence Regulation in Cancer: Mechanisms and Therapeutic Implications.,2025
4,https://europepmc.org/article/PMC/PMC12501084,"Senescent macrophages in tumor: phenotypes, roles, and interventions.",2025
8,https://pubmed.ncbi.nlm.nih.gov/40084396,National prevalence and incidence of benign prostatic hyperplasia/lower urinary tract symptoms and validated risk factors pattern.,2025
2,https://pubmed.ncbi.nlm.nih.gov/41084113,Mitochondrial Oxidative Stress and Cardiac Dysfunction in TERT Deficient Progeria Mice.,2025
6,https://pubmed.ncbi.nlm.nih.gov/41032753,Distribution of Neuroendocrine Cells and Hormone Receptors in the Male Proximal Urethra: Implications for Sensory Function and the Impact of Aging.,2026
2,https://europepmc.org/article/PMC/PMC12535002,Proteomic landscape of multidimensional aging phenotypes.,2025
8,https://pubmed.ncbi.nlm.nih.gov/41114515,"Dietary Copper Intake and Biological Aging Among US Adults, NHANES 2003-2018.",2025
9,https://pubmed.ncbi.nlm.nih.gov/41121237,Profile of biological aging in first primary cancers: a pan-cancer analysis of two large-scale cohorts from the UK and Hong Kong.,2025
7,https://pubmed.ncbi.nlm.nih.gov/41099377,Translational Remodeling of the Synaptic Proteome During Aging.,2025
